agrario,181
agrava,4
agravado,32
agravant,4
agravante,31
agravar,18
agraviado,8
agravio,21
agredar,1
agregado,5
agregar,13
agregasir,1
agresión,5
agresor,9
agricola,1
agricultor,67
agricultorr,1
agricultura,146
agriculturo,1
agro,17
agrobanco,22
agrocadena,1
agroexportador,3
agroforestal,1
agroforestío,2
agroindustria,2
agroindustrial,10
agromercado,1
agronomía,1
agropecuario,92
agroperú,6
agropècuario,1
agrupación,1
agréguese,1
agrícola,77
agrónomo,3
agrónomos,1
agu,1
agua,269
aguachini,2
agudizado,1
agudo,2
aguilar,13
aguinaldo,3
aguo,3
agurto,2
agustín,2
ahora,1
ahorrista,1
ahorro,44
ahuayro,3
aigir,2
aija,2
aijo,6
aip,1
air,3
aire,12
airhsp,2
aislado,4
aislamaiento,1
aislamiento,26
ajelo,2
ajudicación,1
ajustado,1
ajustar,2
ajuste,9
al,1
alamedar,2
alarcón,7
alarmante,1
alayo,1
albergar,2
albergue,1
alberto,3
alcabala,2
alcad,1
alcalde,33
alcalz,1
alcance,162
alcantarillado,75
alcanz,5
alcanzar,31
alcid,24
alcohol,4
alcohólico,9
alda,2
aldamiz,4
aldazabal,7
aldámiz,2
aledaña,3
aledaño,2
alegre,4
alegría,3
alegue,1
alejado,13
alejandro,6
aleluir,2
alemania,6
alentar,1
alergia,1
alergía,1
alerta,9
alevosía,2
alfabetización,3
alfonso,6
alférez,2
alga,2
algarrobal,1
algodón,1
alguno,26
aliagaaliagar,1
alianza,13
alianzo,1
alim,1
alimenetario,2
alimentacion,1
alimentación,42
alimentaria,1
alimentario,89
alimenticio,17
alimentista,2
alimento,96
alineado,2
aliso,2
aliviar,25
alivio,2
all,1
allanamiento,1
allanar,4
allanir,2
alma,2
almacenado,1
almacenaje,4
almacenamiento,10
almacenar,11
almirante,10
almuerzo,3
alojamientir,1
alojamiento,1
alomía,4
alpaca,4
alpaquero,4
alquier,1
alquiler,3
alrededor,2
alta,2
altamente,11
alteracion,1
alteración,7
alterar,1
alternadamente,1
alternado,3
alternancia,29
alternar,2
alternativa,17
alternativo,25
altiplano,3
altitud,2
alto,278
altoandina,19
altoandino,1
altura,1
alumbramiento,1
alumno,16
aluvial,6
alza,3
alícuota,1
ama,2
amaliar,2
amantani,2
amantaní,4
amarili,4
amarillo,11
amaru,34
amarú,3
amazona,103
amazonense,1
amazonia,6
amazonía,74
amazonío,1
amazxona,1
amazónica,1
amazónico,31
ambient,1
ambiental,188
ambientalmente,5
ambiente,115
ambiguo,1
ambito,3
ambo,6
ambos,14
ambulancia,1
ambulancias,1
ambulante,2
ambulatorio,8
amdahuay,1
amenaza,1
amenazado,2
amergencia,1
americano,11
ameritar,1
amigabl,2
amigable,5
aministrativo,1
amnistia,1
amnistía,2
amnistío,4
amonestación,4
amonestado,1
amor,2
amortiguador,2
amortización,2
amotape,6
amp,1
amparado,2
amparaes,6
amparar,1
amparir,1
amparo,8
ampay,6
ampliacion,3
ampliaciòn,2
ampliación,171
ampliamente,1
ampliar,110
ampliatoria,1
amplio,1
amplíar,80
amype,2
américa,30
américar,2
américo,4
ana,3
anadarko,1
analizar,2
analogía,2
analísis,1
analítico,3
anangari,2
anastacio,2
ancahuasi,3
ancahusi,1
ancanz,1
ancash,151
ancatira,2
ancestral,15
ancho,1
anchoveta,4
anchovetir,1
ancietir,2
ancije,2
ancionador,1
anco,2
ancón,7
and,12
andabamba,2
andahuayla,21
andaray,1
anday,1
andazabal,1
andenería,2
andfino,1
andina,24
andino,41
andoas,2
andrés,18
andén,9
anemia,16
anemio,3
anexión,1
anexo,51
angara,2
angaraes,2
angash,2
angel,4
angostura,1
anguir,2
angustiar,1
animal,32
anito,4
aniversario,2
anm,1
anpiap,1
anrpm,1
ansiedad,1
anta,4
antabamba,1
antacolpar,1
antacolpir,2
antar,2
antecedente,4
antejuicio,2
antena,2
antención,1
antepuerto,2
anterior,66
anterioridad,2
anteriormente,1
antiago,1
anticipado,41
anticipar,1
anticipo,3
anticorrupción,11
anticuerpo,1
antidroga,2
antidumping,4
antielusión,2
antiguo,9
antigüedad,1
antijurídico,2
antimonopolio,3
antioligopolio,1
antisocial,2
antiterrorista,2
anto,6
antonia,2
antonio,52
antropogénico,2
antrópica,1
antrópico,2
antártido,2
antúnez,3
antúñez,1
anual,34
anualmente,1
anulación,5
anular,3
anuncio,3
anupp,2
anutónoma,1
análisis,5
análoga,1
análogo,5
anómalo,2
anónimo,4
apachacco,2
apafa,2
aparato,2
aparicio,4
aparición,2
apartamiento,2
apartar,4
apci,4
apec,6
apelación,4
apellido,11
apertura,17
aperturar,1
aperturo,2
aplazamiento,2
aplicabilidad,1
aplicable,49
aplicacción,1
aplicacion,1
aplicaciòn,2
aplicación,140
aplicado,6
aplicar,38
aplicativo,8
apliquen,1
apobado,1
apoderado,1
apoderar,1
apología,25
apologío,7
apomar,2
aport,1
aportación,35
aportado,1
aportant,34
aportar,16
aporte,149
apostar,1
apostol,1
apoyar,18
apoyo,84
app,4
aprendizaje,11
aprendo,2
aprobación,46
aprobada,4
aprobado,154
aprobar,301
aprobatorio,2
apromoción,1
apropiado,2
aprovechable,1
aprovechado,1
aprovechar,3
aprovechmiento,1
aprovincia,1
aprovisionar,1
apruer,23
aprurímac,1
aptitud,3
apto,6
apuesta,15
apumarca,1
apurimac,8
apurimeño,2
apurìmac,1
apurímac,128
apéndice,14
apóstol,9
aquel,59
aquisición,2
aragón,1
arahuay,1
arakaki,1
aramayo,2
arancelario,10
aranhuay,2
araníbar,3
arapa,6
aras,17
araujo,8
arbitario,1
arbitraje,22
arbitral,14
arbitraria,1
arbitrario,15
arbitrio,7
arca,2
archivado,1
archivamiento,2
archivo,13
archivístico,3
arcilla,2
area,1
arekaki,1
arena,1
arequeológico,1
arequi,1
arequipa,84
arequipar,27
arequipeño,2
arequipir,2
arequipo,3
argama,2
argentino,6
argueda,6
arico,4
aricota,1
arizona,2
arm,1
arma,50
armado,211
armamento,1
armar,3
armentero,2
armonioso,1
armonizar,3
armonía,7
armónico,1
arnold,5
arotinco,2
arpista,1
arqueologico,2
arqueología,1
arqueológicar,1
arqueológico,187
arquipar,1
arquitecto,2
arquitectura,1
arquitectónico,2
arraigo,3
arrebato,2
arrecif,2
arreglista,1
arreglo,12
arrendador,2
arrendamiento,14
arrendatario,5
arrentatario,1
arrestar,1
arresto,6
arribo,1
arriolir,2
arrojar,1
arrojo,2
arroz,8
arsénico,1
art,69
artculo,1
arte,14
artefacto,2
artesanal,90
artesania,1
artesanía,4
artesán,1
articu,2
articulación,27
articulado,6
articular,10
articulo,12
artificial,2
artista,30
artistico,1
arts,3
arturo,2
artíclo,1
artícuclo,1
artícuilo,1
artículación,1
artículol,1
artícuo,2
artíiculo,2
artístico,23
artítulo,1
arzobispo,6
arán,4
aráoz,4
aríiculo,1
asalto,1
asambea,1
asamblea,37
ascendente,17
ascender,1
ascensión,2
ascenso,34
ascope,10
asegurable,1
asegurada,2
aseguradar,2
asegurado,27
asegurador,1
aseguradora,1
aseguramiento,16
asegurar,104
asegurarl,1
asentado,1
asentamiento,16
asequible,4
asesino,1
asesoer,3
asesor,3
asesoramiento,3
asesoria,2
asesoría,3
asestar,1
asfaltado,56
asfaltar,2
asfalto,4
asfalñtado,1
asfáltico,1
asfático,1
ashaninka,2
ashaninkir,2
ashu,2
asháninca,2
asháninka,2
asháninkar,2
asi,15
asia,2
asignacion,1
asignación,42
asignado,7
asignar,11
asignatura,4
asigne,1
asignándol,1
asimetría,1
asimilaado,1
asimilación,7
asimilado,4
asimilar,2
asimismo,37
asimsmo,1
asiruni,2
asistencia,59
asistencial,128
asistente,4
asistido,6
asistir,9
asiático,2
asociación,56
asociado,28
asociar,1
asociativas,2
asociatividad,5
asociativo,6
aspacio,1
aspecto,21
aspiración,1
asta,1
astetar,3
astete,1
astronómico,4
asumido,7
asumir,17
asunción,14
asunto,15
asì,1
asís,1
atahualpa,4
atahualpar,2
atalair,8
atalaya,2
ataque,1
atash,2
atavillo,2
ate,3
atencion,2
atenciòn,3
atención,263
atender,48
atenderir,1
atentar,9
atente,4
atentir,2
atenuado,1
atenuar,6
aterrizaje,2
atestado,1
atilio,11
atleta,2
atmosférica,1
atmosférico,1
atmósfera,1
ato,1
atomización,1
atractivo,9
atrasado,1
atraso,1
atravesar,6
através,1
atraído,1
atribución,32
atribuición,1
atribuir,1
atributo,1
atu,8
atuncollo,2
atunera,2
atículo,2
atípico,1
aucar,2
aucayacu,1
audibl,3
audiencia,10
audio,3
audiovisual,16
auditiva,2
auditoría,3
augusto,13
aula,7
aumentar,19
aumento,12
aun,2
auqui,4
aurífero,5
ausangate,6
ausencia,3
ausente,1
ausentismo,1
austeridad,7
australia,3
australio,2
autenticidad,7
auto,11
autoconsumo,2
autocuratela,2
autodefensa,12
autodefenso,1
autoempleo,2
autoestima,1
autoevaluación,1
autoir,1
automotor,8
automático,28
automótriz,2
automóvil,12
autonomia,3
autonomio,1
autonomía,59
autoorganizado,1
autopista,12
autor,15
autoricir,1
autoridad,220
autoridadaes,1
autoriza,1
autorización,62
autorizado,26
autorizar,439
autorizxar,1
autoría,1
autorísar,1
autorízar,1
auténtico,2
autógrafa,5
autónomo,65
auxiliar,68
auxilio,7
avance,8
avanzar,2
ave,1
avelino,6
avenida,29
avenidad,2
aventura,5
avería,1
aviación,6
aviso,1
axiológico,1
ayabaca,6
ayabacar,1
ayabaco,1
ayaccasi,2
ayacuch,3
ayacucho,154
ayala,6
ayancocha,2
ayankati,2
ayarachis,2
ayaviri,2
aychuyo,4
aymar,12
aymara,2
aymaraes,2
ayo,1
ayor,1
aypate,2
ayuda,4
ayudar,4
ayude,1
aywin,2
azangaro,1
azar,2
aziruni,2
azotar,1
azucarera,7
azucarero,1
azul,2
azángaro,26
azúcar,14
azúcares,1
aéreo,53
aérodromo,1
añadir,6
añancusi,6
añlo,1
añor,1
aún,6
bachelet,1
bachilleerato,1
bachiller,4
bachillerato,3
bagaje,1
bagua,14
bahio,1
bahía,8
bahío,6
baja,9
bajar,2
bajo,221
balance,8
ballet,2
balneario,3
balsa,2
balsapuerto,4
balsar,2
balsilla,2
baltazar,3
balzapata,4
balón,5
bamba,2
bambamarca,3
bambú,2
banca,43
bancario,30
bancarización,3
banchero,1
banco,71
banda,4
bandera,5
banderar,1
bandero,2
bandono,1
bandurria,1
bandurrio,1
bar,4
barato,1
barco,1
bariátrico,2
barranca,10
barranco,3
barrant,2
barre,1
barrera,7
barreto,2
barrio,5
barrionuevo,2
barro,2
barré,1
barrón,2
basado,8
basadr,1
basadrar,2
basadre,2
basadrir,1
basar,1
base,89
basico,1
basilio,4
bastida,10
bastión,2
basura,2
bata,2
batalla,60
batallón,2
batangrande,1
batar,2
battistini,2
bautista,1
bayovar,2
bayóvar,2
baño,10
baúl,4
bcr,1
bdg,1
bebida,22
bebido,3
bebé,2
beca,28
becar,2
becario,4
bedoya,2
beijing,1
belaundir,2
belaúnde,2
bellavista,15
bellevista,1
bello,20
bellos,2
belén,19
benefeicio,1
beneficencia,14
beneficiado,4
beneficiar,21
beneficiaria,5
beneficiario,42
beneficico,2
beneficie,1
beneficien,1
beneficiencia,2
beneficio,288
benemérita,2
benemérito,14
benit,9
benéfico,2
bermudez,1
bermúdez,19
bernal,2
bernúdez,1
bertello,2
betanzos,2
bfh,3
bibliográfico,2
biblioteca,13
bicameral,18
bicameralidad,20
bicapo,2
bicentenario,66
bici,1
bicicleta,15
bid,1
bien,202
bienestar,42
bienvenido,7
bigote,2
bilateral,3
billar,2
billete,4
billetera,1
billetra,1
bimestre,1
binacional,11
bingo,2
bio,4
bioceánico,6
biocombustible,1
biodegradabl,12
biodegradable,5
biodiversidad,9
bioenergético,2
bioequivalente,1
biofera,1
biología,3
biológico,13
biométrico,4
biopolimero,1
biopolímero,1
bioseguridad,3
biosfera,2
biosimilar,2
biotecnología,4
birregional,2
bitácora,2
bién,7
biólogo,6
biósfera,2
blanco,8
blico,1
bloqueado,1
bloqueir,2
bloqueo,1
boca,7
bocana,1
bocangel,7
bocapan,2
bocapán,2
bocán,3
bodeguero,2
boleto,6
bolivariano,2
bolivia,30
boliviano,1
bolivio,1
bolognesi,4
bolsa,43
bolsonaro,1
bolívar,1
bomba,2
bombero,91
bombon,1
bombón,3
bongacer,5
bongaro,2
bonificacioens,1
bonificación,51
bono,47
boqueron,1
boquerón,5
borde,1
bordo,3
borja,2
boscoso,2
bosque,33
botadura,1
botica,12
brack,4
braillir,2
brasil,22
brasilia,9
brecha,42
bretaña,2
breña,2
brigada,3
brindado,9
brindar,74
brindarl,3
brinde,3
brindir,14
brindándol,1
bronce,1
brote,20
brucir,2
bruto,6
buceo,1
bucodental,1
budapest,2
buen,55
buena,1
buenaventura,1
bullying,1
buque,2
burocrático,3
bursátil,4
bus,3
buscar,29
bustío,2
butron,1
butrón,3
básica,3
básico,206
bélico,3
búsqueda,10
ca,44
caat,2
cabal,2
cabalidad,2
caballacocha,2
caballero,2
caballito,4
caballococha,2
caballococho,2
cabanilla,3
cabanillo,1
cabecera,10
cabeceras,2
cabecilla,2
cabeza,6
cabezas,2
cable,11
cableado,5
cabo,13
cabotaje,3
cabán,4
cac,2
cacao,9
cachicoto,2
cacica,2
cada,169
cadena,66
cadete,2
cadmio,6
caducidad,3
cadáver,1
caem,2
caer,6
cafae,4
cafetalero,19
cafetear,2
cafetero,1
cafetería,2
cafeto,7
caficultor,3
caficultura,2
café,33
cahupana,1
cahupimarco,1
caisa,1
caja,30
cajabamba,5
cajamarc,1
cajamarca,189
cajamarco,4
cajamrca,1
cajatambo,1
cajetilla,1
cajón,2
calamar,2
calamidad,1
calango,2
calca,14
calculado,1
calefacción,2
calendario,18
caleta,10
cali,1
calidad,181
calificación,13
calificado,37
calificadoro,2
calificar,6
calipuy,2
calla,1
callagar,2
callalli,2
callao,117
callapa,1
callapayoc,4
callapayocc,2
callarú,4
calle,2
callejero,1
callejón,10
callería,2
callir,3
calllao,1
callo,3
caloria,1
caloría,1
calumniós,2
calzado,7
cama,3
camaná,1
cambiador,4
cambiante,1
cambiar,9
cambio,186
caminaco,2
camino,14
camisea,4
camisear,1
camión,3
campanilla,2
campaña,11
campesina,1
campesino,104
campo,23
camse,2
camán,1
camélido,15
cana,7
canado,1
canadá,4
canal,24
canalización,2
canberra,1
cancelación,17
cancelado,1
cancelar,7
cancelatorio,5
canchapalca,2
canchaque,3
canchis,18
cancionero,1
candarave,2
candidata,7
candidato,71
candidatura,4
candungo,1
cangallo,11
cangar,4
canillita,4
canje,4
cannabidiol,1
cannabis,22
canon,191
canta,11
cantagallo,2
cantante,2
cantar,14
cantidad,12
cantina,2
canto,3
cantuta,5
cao,3
cap,4
capa,2
capacdad,1
capacidaad,1
capacidad,72
capacitaciòn,1
capacitación,21
capacitar,1
capacmarca,1
capellanía,1
capellán,1
capil,2
capilla,5
capillapama,1
capillapampa,2
capital,102
capitalizable,2
capitalización,30
capitalizar,1
capitanía,2
capitulo,1
capitán,9
captación,5
captar,1
captura,16
capuillapampa,1
capítulo,47
car,5
cara,2
carabaya,6
carabayllo,4
caracter,3
caral,2
caravelí,1
caraz,2
carbono,10
carcelaria,2
cardiaco,1
cardiopulmonar,1
carencia,3
carezcar,2
carga,30
cargar,1
cargo,338
carhuamayo,2
carhuapata,2
carhuayoc,8
carhuaz,12
caribe,5
carlo,33
carlos,2
carlé,1
carmen,11
carnal,1
carnaval,14
carnavalesco,1
carne,4
carné,1
carquín,2
carrera,214
carrerass,1
carreteera,1
carretera,172
carreterar,2
carrión,34
carrocería,1
carrozabl,7
carrozable,6
carrrera,2
carrretero,1
carrtera,1
carta,17
cartagena,5
cartahuyo,2
cartavio,2
cartel,1
cartera,10
cartón,1
caruma,1
caràcter,1
carácter,142
casa,41
casablanco,2
casación,5
casar,1
casco,1
case,1
caserío,10
casilla,2
casina,1
casino,11
casita,3
casma,21
caso,226
casona,1
casonar,1
castaña,5
castañero,2
castellano,1
castilla,11
castillar,1
castillo,11
castración,5
castrense,1
castrovirreyna,8
cat,4
catac,1
catacao,2
catalina,2
catalogación,2
catarata,4
catastral,1
catastro,14
catastrófico,8
catedral,6
categoer,2
categoria,3
categorio,3
categorización,2
categoría,93
catir,1
catorce,4
catástrofe,19
católico,6
cauce,12
caucir,1
cauri,8
causa,92
causado,27
causahabient,1
causal,69
causar,12
cause,3
causse,2
cautela,3
cautelar,17
cautivo,2
cavia,2
cayaltí,2
caylloma,1
cazadero,2
caña,8
cañetar,1
cañete,24
cañetir,1
cañita,3
cañon,5
cañón,11
cbd,1
cbssp,1
cbsspl,2
cbsti,1
ccamar,2
ccasapatar,2
ccechccapampa,2
ccoc,2
ccochac,1
ccochoc,1
ccollana,2
ccollpapampar,2
ccotachaca,1
ccotachacar,1
cctld,1
ce,1
cecreto,1
cediendol,1
ceiudad,1
celeberación,1
celebración,15
celebrado,10
celebrar,8
celendin,2
celendín,3
celeridad,18
celeste,2
celular,4
cemae,2
cementeriir,2
cementerio,4
cems,3
cenaci,1
cenepa,9
cenepaz,1
cenepred,1
ceniza,2
censo,2
censura,1
cental,1
centenario,2
cento,1
central,86
centralizado,3
centro,360
centésima,7
ceo,2
cep,2
cepa,1
cepreand,2
ceramista,1
cerca,2
cercado,11
cercano,3
cercanía,4
cerco,1
cerebral,2
ceremona,1
ceremonia,6
cero,14
cerrado,6
cerrar,4
cerro,32
certficar,1
certificación,13
certificado,23
cerveza,3
cerámica,2
cesación,8
cesado,8
cesant,23
cesar,11
cese,28
cesión,4
cesti,2
cetpro,4
cfp,2
cgbvp,2
chaca,6
chacamarca,6
chacar,2
chacayán,4
chachacomayoc,2
chachamayo,1
chachapoya,9
chachapoyas,9
chaclacayo,2
chacra,2
chadin,2
chaglla,4
chahuar,2
chalamarca,2
chalhuahuacho,2
challapa,1
challapalca,3
challhuacocha,2
chamair,3
chamancalla,2
chambirar,2
chamorro,4
champaccocha,2
chancadoro,2
chancay,1
chancaybaño,1
chanchamayo,14
chango,5
chankillo,4
chanko,2
chanquil,6
chanta,2
chantaje,1
chao,2
chapi,2
chaquicocha,2
chaquilccás,1
chaqulccasar,1
charanal,2
charango,2
chatarreo,5
chau,2
chaupimarca,1
chavin,1
chavín,7
checacupe,2
checo,6
checta,4
chepar,1
chepén,13
chetilla,2
chicago,2
chicama,8
chicamo,4
chichicocha,2
chichuraquín,2
chiclayo,48
chico,2
chiguatar,4
chiiribaya,1
chilca,2
child,2
chile,18
chilina,4
chillón,6
chimbote,63
chimpu,1
chimr,2
chimur,2
china,3
chincero,1
chincha,4
chinchavito,10
chinchaycocho,10
chinchaypujio,2
chinche,4
chincheero,1
chinchero,31
chinchipe,2
chinchiuani,1
chincho,17
chineca,16
chino,16
chira,4
chiribaya,3
chiribayar,2
chirumpiari,1
chivay,2
chivis,2
choccar,2
choclococho,2
chocorvo,2
chonatalí,2
chongo,2
chongoyape,2
chonta,3
chonto,1
chopcca,6
choquequirao,15
choro,4
choropampa,6
chosica,1
chosico,6
chota,44
chotano,4
choto,9
choza,2
chua,14
chuco,2
chucuito,16
chucumaco,2
chulliyache,2
chulpa,2
chulucana,5
chumb,4
chumbivilca,5
chumbivilcas,2
chumpu,1
chunchuquillo,2
chuo,4
chupa,2
chupaca,7
chupan,2
chuquibamba,2
chuquibambillo,4
chuquito,3
churcampir,3
chávarry,2
chávin,1
cianuro,2
ciberacoso,2
ciberdefensa,2
ciberespacio,1
ciberseguriad,1
ciberseguridad,6
cic,15
cicil,1
ciclo,4
ciego,2
cielo,8
cien,9
ciencia,78
cient,1
ciente,1
cientifico,5
ciento,52
científico,89
cierre,28
cierto,5
cigarrillo,2
cigarro,1
cilindro,3
cincenta,1
cinco,35
cincuenta,9
cine,10
cinemateca,4
cinematografía,2
cirar,1
circo,2
circuito,41
circulaciòn,1
circulación,13
circular,1
circundante,3
circunstancia,35
ciro,3
cirugía,4
cirujano,5
cit,2
cita,2
citado,15
citir,1
ciudad,262
ciudadaes,1
ciudadana,13
ciudadania,5
ciudadanir,1
ciudadano,227
ciudadanía,18
ciudadela,2
ciudado,1
ciudando,1
ciuidad,1
civico,2
civil,335
civismo,4
ciñeron,1
cjdh,1
cla,1
claes,1
clar,2
claridad,1
claro,1
clas,4
clase,38
clasificación,21
clasificado,2
clasificatorio,1
claudio,2
clemencia,2
cliente,8
clientelismo,2
cliet,1
clima,2
climatológicar,1
climatológico,3
climático,51
clorhidrato,1
club,4
cláusula,7
clínica,10
clínico,30
cmac,3
cmo,1
cnois,1
cnpb,1
coacción,2
coactiva,2
coactivo,8
coadyar,2
coadyuvante,1
coadyuvar,23
coadyuve,1
coadyuvir,8
coadyuvó,1
coar,4
coata,7
coatar,1
cobertizo,2
cobertura,59
coberturar,1
cobija,4
cobranza,12
cobranzaas,1
cobrar,10
cobrir,1
cobro,65
coca,14
cocancocha,2
cocaína,2
cocer,2
cocha,6
cochabamba,6
cochabambo,2
cochalan,2
cochamarca,2
cochapato,2
cocina,4
cocmisión,1
cocnstrucción,1
cocodrilo,2
code,1
codificante,1
codigo,3
codiv,1
codivd,1
codo,1
coercitivo,1
coerción,1
coexistencia,1
cofide,1
cofidir,6
cofopri,8
cohecho,24
coherencia,1
coherente,2
cohesión,3
cohtrol,1
coi,3
coimo,1
coin,1
coincidencia,1
coincido,2
cojata,2
cola,2
colaboración,27
colaborador,3
colaborar,1
colapsado,4
colateral,2
colca,5
colcabamba,6
colcapampo,2
colcha,2
colectivamente,1
colectiverir,1
colectivero,2
colectividad,2
colectivo,82
colegiación,3
colegiado,20
colegido,1
colegio,133
colhuanco,1
colindancia,1
colisionar,2
collao,2
colli,4
collique,2
colocación,4
colocado,2
colocar,3
colombia,16
colombio,1
colomo,2
colonial,11
color,6
colquehuancar,2
colquehuanco,1
colusión,10
colusoria,3
com,3
coma,3
comandancia,1
comandancias,1
comandante,3
comando,7
comas,10
combapata,2
combate,9
combatiente,3
combatientes,2
combatir,34
combinación,2
combustibl,1
combustible,7
combustionar,1
comedia,1
comediante,1
comedor,17
comentir,1
comerciacl,1
comercial,82
comercialicir,2
comercialir,1
comercializado,1
comercializar,10
comerciant,1
comerciante,17
comercio,59
cometar,11
comete,1
cometer,42
cometerlo,1
cometido,49
comida,5
comisado,2
comisario,1
comisaría,1
comisiión,1
comision,2
comisionada,2
comisionado,2
comisiones,2
comisiòn,2
comisión,317
comiso,1
comitent,1
comité,16
comités,35
como,1
comparación,1
comparativo,2
comparecencia,2
compartar,1
compartido,6
compatibilidad,2
compatibilizar,1
compatible,3
compañero,1
compañía,16
compensación,105
compensar,1
compensatorio,11
compesanción,1
competencia,132
competenciaas,1
competencio,1
competente,28
competir,1
competitiva,1
competitividad,108
competitivo,11
competitivosy,1
competividad,1
complejidad,8
complejo,53
complemenetria,1
complementar,32
complementaria,1
complementario,347
complemento,5
complemetario,1
completar,2
completo,6
complicación,1
componente,12
componer,1
composición,24
compositor,3
compostable,2
compostaje,1
compra,44
comprador,4
comprar,2
comprehensivo,1
comprender,25
comprendido,107
comprensión,3
compro,1
comprobado,1
comprobant,6
comprobar,1
comprometer,3
comprometido,4
compromiso,17
compuesto,3
compènsatorio,1
comsumidor,1
comtenplir,1
comunal,19
comunero,1
comunicacional,1
comunicación,86
comunicador,4
comunicar,3
comunidad,161
comunidada,1
comunidadea,1
comunitari,1
comunitario,30
común,25
con,2
conaced,1
conadis,6
conasec,3
concebido,2
concedente,1
conceder,72
concejo,15
concentración,26
concentrado,3
concentrador,2
concentrar,1
concepción,29
concepoción,1
concepto,53
concerniente,3
concertaciòn,1
concertación,5
concertado,2
concertar,1
concesionada,3
concesionario,9
concesión,40
conceso,1
concha,4
conchaber,1
conchucio,1
conchuco,1
conchán,3
conciencia,8
conciliación,11
conciliador,1
conciliar,3
conciliatorio,3
concluido,3
concluir,3
