defensa,20
defensor,6
defensora,2
defensoria,1
definición,1
definir,5
definitivo,3
deforestación,1
degradado,2
dejar,6
del,2
delarar,1
delcongreso,1
delimitación,2
delimitar,2
delincuente,1
delito,55
demanda,1
demarcación,6
demetrio,2
democracia,9
democrático,2
demás,2
denegada,2
denegado,3
denegatoria,2
denominacion,1
denominación,14
denominado,19
denominar,2
dentro,27
deparatamento,1
departameneto,1
departamentoi,1
departyamento,1
dependencia,4
dependiente,1
deporte,7
deportista,4
deportivo,10
depositar,1
depresión,1
depósito,2
derceto,1
derecho,84
derechos,3
dereecho,1
derivado,6
derivar,1
derogación,4
derogar,48
derogatoria,2
derrama,2
desafiliación,6
desague,2
desalojo,2
desaparecido,2
desarrollado,1
desarrollar,18
desarrollo,88
desasr,1
desastre,11
desatr,1
descanso,2
descontado,1
descontrolado,1
descrita,1
descrito,1
descuento,2
desembarque,1
desemp,1
desempeñar,2
desempeño,6
desempleado,15
desempleo,4
desglaciación,1
designación,6
designado,1
designar,1
desistir,1
desnivel,2
después,1
destacado,7
destinado,15
destinar,1
destino,6
destrucción,1
desvio,1
desvío,1
detección,1
detective,2
detención,1
detener,1
detenido,1
determinado,2
determinar,5
deuda,27
deudad,2
deudor,5
devolución,15
devolver,2
dia,2
diagnosticar,1
diagnóstico,3
diario,3
dicho,8
diciembre,7
dictado,1
dictamen,2
dictar,8
dicto,7
diego,6
dieto,1
diez,2
diferencial,1
diferente,6
dificultad,1
difunción,1
difusión,8
digital,10
digitalización,2
digitalizar,1
digitalmente,2
digne,1
dignidad,1
digno,8
dimero,1
dinamarca,1
dinamismo,1
dinamización,3
dinamizar,7
dinero,4
dini,4
dio,16
dirección,9
directamente,1
directiva,1
directivo,5
directo,15
director,2
directorio,3
dirigencia,2
dirigido,2
discapacidad,8
disciplinario,2
disconforme,1
disconformidad,1
discriminación,8
discriminado,1
diseñado,1
disminuir,4
dispersa,1
disponer,55
dispongar,2
disponibilidad,4
disponible,2
disposicion,1
disposición,106
dispositivo,4
dispuesto,3
dispóngar,1
disrtito,1
disrtrito,1
distancia,4
distinción,1
distinguido,1
distintivo,1
distito,3
distribición,1
distribución,33
distribuir,10
distrital,9
diversificar,2
diverso,19
divisibl,2
división,2
doble,10
docencia,1
docencio,2
docente,18
documentación,1
documento,9
dolor,2
doloso,8
domiciliaria,2
domingo,7
dominicano,2
dominio,3
doméstico,6
don,6
donación,13
donante,2
donar,3
donato,4
dorado,2
dos,11
dotar,2
dotándola,1
dragado,2
droga,4
droguería,1
drásticamente,1
drástico,1
dulanto,2
durand,1
durar,4
dándole,1
década,1
décima,1
décimo,9
día,31
díaz,2
eapecial,1
echarati,2
eco,1
ecológico,5
economia,2
economía,30
económico,45
económio,1
ecosistema,3
ecoturístico,1
ecuador,2
edad,15
edgar,4
edgardo,2
edición,1
educación,89
educador,1
educadora,1
educando,1
educativo,23
eeconómica,1
efe,1
efectiado,1
efectividad,4
efectivo,10
efecto,22
efectos,14
efectuado,3
efectúar,3
eficacia,4
eficaz,2
eficiencia,9
eficiente,4
egresado,2
eje,3
ejecucion,1
ejecución,71
ejecucuón,1
ejecutado,2
ejecutante,2
ejecutar,5
ejecutivo,30
ejecutor,1
ejecutora,6
ejecutoro,11
ejercer,8
ejercicio,26
ejercido,1
ejercito,1
ejército,7
el,2
elaboración,7
elecciión,1
elección,70
eleción,1
electoral,14
electricidad,4
electrico,2
electrónico,24
elegido,2
elegir,7
elenir,2
elevado,1
elevar,1
elijar,2
eliminación,2
eliminar,18
elizabeth,2
elpaís,1
eléctrico,16
emancipador,2
emancipadorar,2
embalse,1
embarazo,1
embarcación,2
embarque,1
emblema,4
emblemático,2
ememrgencia,1
emergencia,101
emergenciar,1
emisión,7
emitido,4
emitir,1
emocional,2
emp,26
empalme,2
empleabilidad,1
empleada,1
empleado,4
empleador,7
empleamdo,1
emplear,1
empleo,17
empoderamiento,4
emprendedores,2
empresa,54
empresario,1
encargado,4
encargar,2
encontrar,26
encuesta,3
endudamiento,1
energético,11
energía,5
enero,2
enfermedad,25
enfermeria,2
enfocar,2
enfoque,4
enfrentar,8
enir,4
enlazado,2
enormente,1
enriquez,2
ensayo,4
enseñanza,10
ensilado,2
ente,9
entender,1
entidad,30
entrar,1
entrega,5
entrevista,3
envío,4
epg,1
epidemia,2
eps,2
equidad,3
equilibrio,3
equipamiento,35
equipo,10
equitativo,4
equivalente,1
ernesto,2
erosión,2
erradicación,1
erradicar,5
escaso,2
escenario,1
escolar,20
escrito,2
escritura,2
escrutado,1
escrutinio,1
escudo,2
escuela,9
esencial,2
esfuerzo,4
espacial,1
espacio,9
español,1
especial,69
especialidad,1
especialista,3
especializado,9
especie,2
especificado,1
espectáculo,1
específico,4
espera,2
espinar,6
espinozar,2
esposa,1
esquema,1
essalud,13
estabilización,2
estabilizar,1
estableceer,1
establecido,20
estadio,2
estalecir,1
estandarizar,2
estatal,11
estatuto,1
estblecir,2
esterilización,3
esther,4
estipendio,2
estipulado,2
estrategia,6
estrategico,1
estrato,1
estratégico,7
estricto,1
estructura,8
estructural,2
estructurar,1
estudiante,10
estudio,17
estyudio,1
estándar,1
estípular,1
etapa,6
eutanasia,2
evaluación,12
evaluadoro,1
evaluar,2
evasión,1
evento,1
eventual,2
evidencia,1
evitamiento,2
evitar,8
evolucionar,1
excarcelación,2
excedente,2
excelente,1
excepcional,29
excepción,10
exceptuar,1
excluir,4
exclusivo,3
exclusión,1
excluyente,1
excombatiente,1
excontralor,3
exento,1
exhibición,1
exhibir,1
exigencia,2
existente,2
existir,5
exmiembro,7
exministra,3
exoneneración,1
exoneración,7
exonerar,5
expansión,1
expatriado,1
expediente,2
expedir,1
expender,2
experiencia,2
exploración,6
explotación,5
explotar,1
exportación,3
exportador,2
exposición,2
expresidente,2
expresión,3
expreso,1
expropiación,5
expulsión,10
extender,1
extensión,2
extenso,1
exterior,7
extinción,2
extinguir,1
extracción,4
extranjero,21
extraordinario,11
extraorninario,1
extremo,7
fabricación,2
facilidad,3
facilitación,2
facilitar,14
factor,5
facultad,17
facultades,2
facultar,25
facultatito,1
facultativo,12
fag,2
fajardo,2
falco,2
fallecer,2
fallecido,2
falso,2
falta,9
fama,1
familia,7
familiar,44
famir,1
fap,2
farmacia,4
farmacológico,2
farmacéutico,2
fase,4
fauna,1
faustino,2
favor,44
favorable,1
favorecer,4
febrero,1
fecha,3
federación,2
felicidad,1
femenino,1
feminicidio,10
fenómeno,2
feria,2
fernandini,2
fernando,3
fernar,4
ferreñafe,4
festividad,5
fexticum,1
fibra,2
ficha,1
fideicomiso,1
fiesta,4
figueroa,2
fijar,1
fijo,1
fila,2
filosofía,2
fin,111
final,45
finalidad,56
finalizar,1
financiamiento,29
financiar,1
financiero,49
finanza,3
finl,2
firma,2
firmado,2
fiscal,28
fiscalización,13
fiscalizadora,2
fiscalizadoro,6
fisico,1
fisioterapeuta,2
fitosanitaria,1
flagrancia,6
flexibilizar,1
flexible,3
flor,2
flora,1
fluvial,3
focalización,2
focalizado,1
folklore,4
folklórico,2
fomentar,13
fomento,12
fonafe,1
fonavi,6
fondo,79
forense,2
forestación,5
forestal,5
forma,10
formación,27
formal,2
formalización,21
formalizar,3
formalizo,1
formar,2
formativo,2
formulaceír,1
formulación,9
fortalecer,75
fortificación,3
forzoso,3
fovipol,2
fracción,2
francisco,5
franco,6
frente,6
frontal,1
frontera,7
fronterizo,4
fuente,8
fuerza,21
funcion,1
funcional,16
funcionamiento,8
funcionar,1
funcionario,10
función,43
fundamental,5
fusión,2
futuro,1
fábrica,2
físico,6
gabinete,1
gabriel,6
ganado,2
ganar,2
ganozar,2
garantia,1
garantice,2
garantizado,2
garantizar,97
garantía,3
garcilaso,4
gas,16
gasto,9
gastronomía,3
gato,2
gebierno,1
genaral,1
generación,6
generado,10
generador,6
general,100
generar,12
genero,1
genético,4
geográfico,1
gerencia,3
gerent,2
gerente,2
gesta,2
gestante,2
gestionar,2
gestión,39
giratorio,1
global,1
gloria,2
glorioso,1
glp,6
gnv,2
gobernador,2
gobernanza,3
gobierno,126
goce,2
gomero,2
gozar,5
gpgcs,1
gpgsc,1
gracia,6
grado,7
gramática,2
gran,2
grande,4
graranticir,1
gratuidad,1
gratuito,8
grau,4
gravado,2
grave,12
gravir,2
grupo,23
guadalupito,1
guano,2
guardia,4
gubermantal,1
gubernamental,2
guerra,5
guido,2
guillermo,2
gutierrez,2
gutiérrez,2
guzmán,2
género,10
haber,36
habilidad,1
habilitación,4
habilitado,1
habilitar,4
habilitir,1
habitante,4
habitar,1
hacer,7
hacia,8
hacienda,2
hacinamiento,2
hambre,1
hambrir,1
hecho,3
helicóptero,2
hematologo,1
hematólogo,1
hemileia,1
hemoterapia,1
heredero,2
hereditario,2
hermano,2
heroico,1
heroína,2
herramienta,5
heróico,1
hidrocarburo,10
hidrográfico,7
hidráulico,3
hidríco,1
higa,2
higuera,2
hija,2
hijo,5
himno,1
hinostrocer,1
hinostrozar,1
hiperbárico,2
hispanoamérica,1
hispanoamérico,1
historia,9
historico,3
histórico,34
hito,4
hoc,2
hogar,4
hoja,2
hombre,7
homenaje,4
homogénea,1
homologación,1
homologada,1
homologado,1
honorem,1
honorifico,1
honorífico,1
honrar,1
hora,2
hospital,42
hospitalaria,2
hoyle,2
hua,2
huacar,2
huacaybamba,6
huachón,1
huaco,2
huacrachuco,2
hualgayoc,2
huallhua,2
hualmay,2
huamalí,2
huamanga,8
huamanin,1
huamanín,1
huamán,1
huancabamba,1
huancane,2
huancané,10
huancapi,2
huancavelica,8
huancavelico,6
huancayo,8
huanchayllo,2
huanta,11
huantar,1
huaracillo,2
huaraz,4
huatico,2
huaura,3
huay,4
huaycán,3
huayla,4
huayrapata,2
huaytacer,2
huaytallo,2
huertar,1
huerto,2
huingoyacu,2
humanidad,4
humanitario,4
humanizar,2
humano,25
humanos,2
humedal,2
huánuco,54
huéfeno,1
huérfana,1
huérfano,2
hábito,3
héroe,5
hídrico,30
iafa,1
ica,4
ichuña,2
identidad,21
identificación,6
identificar,2
idoneidad,2
idóneo,4
ignacio,6
igual,6
igualda,1
igualdad,12
igualmente,1
igv,4
iii,11
ilave,4
ilegal,10
ilicito,1
ilo,7
ilícito,4
imagen,1
impactar,1
impacto,23
imparcialidad,2
impartir,2
impedimento,7
impedir,1
implementacion,1
implementación,67
implementada,1
implementar,12
implementarla,2
implementir,2
implicar,1
importación,19
importancia,3
importante,3
importar,9
importe,1
impositiva,3
impositivo,1
impuesto,37
impugnada,1
impulsar,11
impunidad,1
impusar,1
inafectación,2
inalidad,1
inambari,5
inca,4
incapacitado,1
incautado,2
incendio,3
incentivar,10
incentivo,7
incineración,1
inciso,27
incluir,19
inclusive,1
inclusivo,1
inclusión,13
inco,18
incoación,2
incoporación,1
incorpora,1
incorporacion,1
incorporación,18
incorporar,109
incorporo,5
incrementar,6
incremento,2
incumplimiento,1
incurrir,3
incursionar,1
incurso,1
indebido,4
indeci,2
indecopi,4
indentidad,1
indepencnia,1
independecia,1
independencia,37
independiente,6
indeterminado,2
indicador,2
individual,7
individuo,1
indiz,1
indocumentado,3
industria,5
industrial,13
industrializac,1
indígena,9
indígén,2
ineficiente,2
inersión,1
infantil,2
infeccioso,1
infección,1
infectado,1
infecto,1
inflación,2
influencia,5
informa,1
información,17
informalidad,2
informar,1
informe,5
infracción,10
infractora,2
infringir,2
ingeniería,2
ingresar,1
ingreso,23
inhabilitación,1
inhabilitar,8
inia,1
inicial,1
inicialmente,1
iniciar,1
iniciativa,4
iniciativo,2
inicio,4
injustamente,1
inmaculadad,1
inmaculado,1
inmaterial,15
inmediato,18
inmobiliario,1
inmolación,1
inmovilkzación,1
inmuebl,4
inmueble,3
inmunidad,13
inmunización,6
inmunizar,2
innovación,17
innovador,1
inoculación,1
inoculada,2
inpe,1
inscripción,8
inscrito,4
inseguridad,2
inserción,1
instalación,14
instancia,8
institucional,8
institución,19
instituir,2
instituto,24
instructor,1
instrumento,2
insumos,2
intagibilidad,1
intangibilidad,7
intangibl,2
intangible,2
inteerés,1
integración,8
integrado,6
integrador,1
integral,39
integrante,15
integrar,3
integridad,5
intelectual,2
inteligencia,9
inteligente,2
intendencia,4
intendencio,1
inter,9
intercambio,4
interconectar,4
interconexión,8
intercultural,4
interes,13
interior,5
intermediación,2
intermediario,1
internacional,10
internado,2
internet,10
interno,8
interoceánico,4
interpretación,1
interpretar,1
interregno,1
interrupción,1
intersección,4
intersectorial,1
interurbano,4
intervención,6
intervenida,1
intervenir,1
intervinient,1
interér,1
introducción,1
introducir,1
intrusión,2
intrínsico,1
intérprete,4
invalidez,4
invarsión,1
inventario,2
inversionista,1
inversión,51
inversiónir,1
inverso,1
investigación,24
investigador,2
involucrado,1
ipd,1
ipm,1
ipress,1
iquicha,2
iquito,5
ir,1
irir,2
irregular,1
irrevocable,1
irrigación,5
isabel,2
isc,2
isidro,2
isla,4
islay,6
itinerant,2
itinerante,4
iván,2
ización,1
izaguirrir,4
izamiento,1
ión,1
jaén,5
jequetepeque,2
jerarquía,2
jesú,4
jornada,1
jose,1
josé,15
joven,11
juan,12
jubilación,36
jubilado,1
jubillación,1
judicial,20
juego,6
juez,4
juli,6
juliaca,7
juliacar,2
juliaco,7
julio,7
jumbillo,4
junio,3
junta,6
junto,2
junín,40
jurado,20
juridico,1
jurisdiccional,1
jurisdicción,2
jurídico,23
jus,1
justicia,20
justiciabl,1
justificar,2
justo,9
juventud,2
jóven,1
jóvir,1
júridica,1
kcauri,2
kimbiri,2
kintiarina,1
kintiarín,5
konibo,2
kuelap,4
la,8
laas,1
labor,19
laborable,2
laboral,36
laborar,14
laboratorio,2
lacer,2
lado,1
lago,17
laguna,14
lambayeque,26
lampa,10
lampar,2
lando,2
lar,2
largo,2
las,2
latinoamérica,1
latinoamérico,1
laudo,1
laura,2
lauricocha,2
lavado,5
lay,1
lde,1
leado,1
leche,5
lechemayo,2
lechero,2
leegislativo,2
legado,4
legal,27
legislación,1
legislativa,1
legislativo,203
legítimo,4
